,address,latitude,longitude
1140,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1141,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1142,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1143,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1144,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1145,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1146,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1147,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1148,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1149,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1150,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1151,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1152,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1153,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1154,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1155,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1156,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1157,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1158,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1159,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1160,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1161,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1162,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1163,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1164,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1165,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1166,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1167,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1168,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1169,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1170,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1171,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1172,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1173,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1174,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1175,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1176,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1177,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1178,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1179,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1180,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1181,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1182,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1183,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1184,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1185,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1186,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1187,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1188,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1189,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1190,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1191,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1192,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1193,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1194,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1195,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1196,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1197,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1198,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1199,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1200,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1201,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1202,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1203,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1204,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1205,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1206,"Espoo , Vermonniitty , Kaarlo Sarkian katu 1",60.214606,24.833416
1207,"Espoo , Vermonniitty , Kaarlo Sarkian katu 1",60.214606,24.833416
1208,"Espoo , Vermonniitty , Kaarlo Sarkian katu 1",60.214606,24.833416
1209,"Espoo , Vermonniitty , Kaarlo Sarkian katu 1",60.214606,24.833416
1210,"Espoo , Vermonniitty , Kaarlo Sarkian katu 1",60.214606,24.833416
1211,"Espoo , Vermonniitty , Kaarlo Sarkian katu 1",60.214606,24.833416
1212,"Espoo , Vermonniitty , Kaarlo Sarkian katu 1",60.214606,24.833416
1213,"Espoo , Suvela , Kirstinmäki 6",60.201774,24.664871
1214,"Espoo , Laaksolahti , Rastasniityntie 1",60.232914,24.753493
1215,"Espoo , Peijinkuja 3",60.20956,24.65104
1216,"Espoo , Peijinkuja 3",60.20956,24.65104
1217,"Espoo , Peijinkuja 3",60.20956,24.65104
1218,"Espoo , Vermonniitty , Uuno Kailaan katu 6",60.212804,24.831965
1219,"Espoo , Saunalahti , Paapuuri 4 B",60.20956,24.65104
1220,"Espoo , Saunalahti , Saunalahdenkatu 16 A",60.165588,24.614768
1221,"Espoo , Matinkylä , Aapelinkatu 9 C",60.155123,24.748173
1222,"Espoo , Nöykkiö , Eestintaival 3 A",60.170304,24.675417
1223,"Espoo , Painiitty , Lotankatu 1",60.235374,24.830726
1224,"Espoo , Leppävaara , Nikkarinkuja 5",60.646788,22.585158
1225,"Espoo , Pohjois-Tapiola , Metsänpojankuja 5",60.185858,24.804199
1226,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
1227,"Espoo , Matinkylä , Matinkallio 7 A",60.164303,24.746589
1228,"Espoo , Pohjois-Tapiola , Metsänpojankuja 5",60.185858,24.804199
1229,"Espoo , Pohjois-Tapiola , Metsänpojankuja 5",60.185858,24.804199
1230,"Espoo , Pohjois-Tapiola , Metsänpojankuja 5",60.185858,24.804199
1231,"Espoo , Pohjois-Tapiola , Metsänpojankuja 5",60.185858,24.804199
1232,"Espoo , Pohjois-Tapiola , Metsänpojankuja 5",60.185858,24.804199
1233,"Espoo , Saunalahti , Tiimalasintie 4",60.168544,24.613814
1234,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1235,"Espoo , Espoon keskus , Asemakuja 3",63.099603,23.035782
1236,"Espoo , Suvela , Kirstinmäki 12 A 13",60.204047,24.665901
1237,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
1238,"Espoo , Leppävaara , Leppävaarankatu 12 A",60.22063,24.809466
1239,"Espoo , Leppävaara , Nikkarinkuja 2",62.708935,21.986456
1240,"Espoo , Kauklahti , Hansatie 4 G",60.184653,24.601151
1241,"Espoo , Tuomarila , Kulovalkeankuja 2 A",60.207886,24.684525
1242,"Espoo , Kilo , Lansankallionkuja 2",60.212534,24.769129
1243,"Espoo , Gumböle , Rintamäentanhua 5 D 31",60.20956,24.65104
1244,"Espoo , Gumböle , Hirvisuontie 5 A 07",60.217281,24.628092
1245,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
1246,"Espoo , Peijinkuja 3",60.20956,24.65104
1247,"Espoo , Peijinkuja 3",60.20956,24.65104
1248,"Espoo , Peijinkuja 3",60.20956,24.65104
1249,"Espoo , Peijinkuja 3",60.20956,24.65104
1250,"Espoo , Peijinkuja 3",60.20956,24.65104
1251,"Espoo , Peijinkuja 3",60.20956,24.65104
1252,"Espoo , Peijinkuja 3",60.20956,24.65104
1253,"Espoo , Peijinkuja 3",60.20956,24.65104
1254,"Espoo , Peijinkuja 3",60.20956,24.65104
1255,"Espoo , Peijinkuja 3",60.20956,24.65104
1256,"Espoo , Peijinkuja 3",60.20956,24.65104
1257,"Espoo , Peijinkuja 3",60.20956,24.65104
1258,"Espoo , Peijinkuja 3",60.20956,24.65104
1259,"Espoo , Peijinkuja 3",60.20956,24.65104
1260,"Espoo , Peijinkuja 3",60.20956,24.65104
1261,"Espoo , Saunalahti , Tiimalasintie 6 C",60.167836,24.61437
1262,"Espoo , Laajalahti , Rauduntie 12",60.201695,24.782751
1263,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
1264,"Espoo , Saunalahti , Kompassikatu 7",60.169118,24.61325
1265,"Espoo , Kilo , Multahaankuja 8",60.222467,24.787305
1266,"Espoo , Kivenlahti , Marinkallio 8",60.15724,24.641398
1267,"Espoo , Järvenperä , Aurorankuja 3",60.428961,25.104212
1268,"Espoo , Espoon keskus , Kirkkojärventie 10",60.206317,24.657636
1269,"Espoo , Vermonniitty , Uuno Kailaan katu 5",60.213388,24.833081
1270,"Espoo , Suviniitty , Reviisorinkatu 6",60.205682,24.665929
1271,"Espoo , Suvela , Suvelantie 16",60.204169,24.676468
1272,"Espoo , Saunalahti , Saunalahdenkatu 18 A",60.165176,24.614816
1273,"Espoo , Suurpelto , Piilipuuntie 11",60.186523,24.74117
1274,"Espoo , Piispanpiha 5 B",60.159058,24.707635
1275,"Espoo , Vermonniitty , Anna Sahlsténin katu 8",60.213433,24.827591
1276,"Espoo , Matinkylä , Nelikkotie 2",60.161998,24.740475
1277,"Espoo , Vermonniitty , Anna Sahlsténin katu 10",60.21383,24.827185
1278,"Espoo , Matinkylä , Nassakkakuja 4",60.158882,24.731065
1279,"Espoo , Espoon keskus , Kiltakuja 5",60.200746,24.653973
1280,"Espoo , Soukka , Soukankaari 11 F",60.140563,24.668295
1281,"Espoo , Kuninkainen , Herttuantie 4",60.282295,24.96276
1282,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1283,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1284,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1285,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1286,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1287,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1288,"Espoo , Tapiola , Tietäjäntie 11 A",60.175487,24.803185
1289,"Espoo , Karvasmäki , Vanha Turuntie 75 13",60.217995,24.661109
1290,"Espoo , Karakallio , Kotkatie 6 F",60.229283,24.777225
1291,"Espoo , Karvasmäki , Vanha Turuntie 75 12",60.217995,24.661109
1292,"Espoo , Laajalahti , Kirvuntie 18 C-D D",60.201695,24.782751
1293,"Espoo , Matinkylä , Matinraitti 9",60.157824,24.746456
1294,"Espoo , Soukka , Kastevuorenkuja 1",60.137964,24.676331
1295,"Espoo , Soukka , Soukankaari 5 B",60.140945,24.670609
1296,"Espoo , Suurpelto , Piilipuuntie 3 A-B",60.185177,24.741244
1297,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
1298,"Espoo , Kauklahti , Klippinkitie 1",60.184653,24.601151
1299,"Espoo , Soukka , Alakartanontie 13 E",60.136829,24.671513
1300,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1301,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1302,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1303,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1304,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1305,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1306,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1307,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1308,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1309,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1310,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1311,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1312,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1313,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1314,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1315,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1316,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1317,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1318,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1319,"Espoo , Nöykkiö , Laidunmaanraitti 2",60.171616,24.671322
1320,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1321,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1322,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1323,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1324,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1325,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1326,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1327,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1328,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1329,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1330,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1331,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1332,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1333,"Espoo , Nöykkiö , Nöykkiönlaaksontie 7",60.166738,24.669774
1334,"Espoo , Kilo , Lansantie 3 C",62.249279,24.444391
1335,"Espoo , Matinkylä , Kala-Matti",60.20956,24.65104
1336,"Espoo , Tapiola , Tuuliniitty 5 B",60.175487,24.803185
1337,"Espoo , Tapiola , Neulaspolku 1",60.175487,24.803185
1338,"Espoo , Haukilahti , Hauenkalliontie 12-14 H",60.161137,24.770218
1339,"Espoo , Tapiola , Otsolahdentie 14 A",60.175487,24.803185
1340,"Espoo , Olari , Ylistörmä 5 C",60.167557,24.735159
1341,"Espoo , Kivenlahti , Marinkallio 4",60.15724,24.641398
1342,"Espoo , Matinkylä , Nassakkakuja 4",60.158882,24.731065
1343,"Espoo , Kivenlahti , Aallonhuippu 5 B",60.15724,24.641398
1344,"Espoo , Matinkylä , Nelikkotie 8 C",60.162374,24.744072
1345,"Espoo , Leppävaara , Ratsukatu 4 A",60.22063,24.809466
1346,"Espoo , Niittymaa , Malmiportti 4 A",60.20956,24.65104
1347,"Espoo , Painiitty , Lotankatu 5 C",60.950267,25.675339
1348,"Espoo , Espoonlahti , Puosunrinne 6",60.148876,24.646698
1349,"Espoo , Matinkylä , Kaisankuja 1",61.12302,22.138648
1350,"Espoo , Matinkylä , Kaisankuja 1",61.12302,22.138648
1351,"Espoo , Matinkylä , Kaisankuja 1",61.12302,22.138648
1352,"Espoo , Espoonlahti , Amiraalin Puistotie 6 B",60.15002,24.663607
1353,"Espoo , Saunalahti , Tiimalasintie 6 A 7",60.167836,24.61437
1354,"Espoo , Rastaspuisto , Tähtimötie 2 C",60.23183,24.779937
1355,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1356,"Espoo , Matinkylä , Tiistilänkuja 3",60.154861,24.737559
1357,"Espoo , Espoon keskus , Kiltakuja 5",60.200746,24.653973
1358,"Espoo , Espoon keskus , Kiltakuja 1",60.199496,24.65491
1359,"Espoo , Espoon keskus , Kiltakuja 1",60.199496,24.65491
1360,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
1361,"Espoo , Tapiola , Elosalamantie 4 F",60.175487,24.803185
1362,"Espoo , Rastaspuisto , Tähtimötie 2 A",60.23183,24.779937
1363,"Espoo , Espoon keskus , Valakuja 8",60.202552,24.658554
1364,"Espoo , Olari , Kuvastimentie 1 D8",60.167557,24.735159
1365,"Espoo , Suvela , Kirstinsyrjä 6 B",60.204976,24.670184
1366,"Espoo , Tapiola , Hakarinne 2 M 165, 02100 Espoo",60.175487,24.803185
1367,"Espoo , Tuomarila , Kulovalkeantie 17",60.20672,24.684662
1368,"Espoo , Nöykkiö , Eestintaival 3 D",60.170304,24.675417
1369,"Espoo , Kivenlahti , Merivirta 11 D",60.15724,24.641398
1370,"Espoo , Matinkylä , Tiistilänkuja 3",60.154861,24.737559
1371,"Espoo , Suvela , Kirstinharju 23",60.205889,24.672069
1372,"Espoo , Leppävaara , Huvilinnantie 6 A",60.22063,24.809466
1373,"Espoo , Sepänkylä , Peuraniitty 1",60.20956,24.65104
1374,"Espoo , Suurpelto , Piilipuuntie 17",61.171214,24.658556
1375,"Espoo , Espoon keskus , Asemakuja 3",63.099603,23.035782
1376,"Espoo , Tapiola , Hakamäki 2 B",60.175487,24.803185
1377,"Espoo , Kuninkainen , Herttuantie 4",60.282295,24.96276
1378,"Espoo , Perusmäki , Lavaniityntie 2",60.285979,24.724975
1379,"Espoo , Olari , Ilmakuja 5",60.167557,24.735159
1380,"Espoo , Kivenlahti , Tyrskyvuori 15",60.150735,24.637088
1381,"Espoo , Niittymaa , Malmiportti 4 A",60.20956,24.65104
1382,"Espoo , Soukka , Soukankaari 13 G",60.141209,24.66778
1383,"Espoo , Suurpelto , Piilipuuntie 3 C-E",60.185177,24.741244
1384,"Espoo , Saunalahti , Tiimalasintie 6 C 92",60.167836,24.61437
1385,"Espoo , Saunalahti , Tiimalasintie 6 C 89",60.167836,24.61437
1386,"Espoo , Niittykumpu , Niittysillankulma 2 D",60.172015,24.764398
1387,"Espoo , Saunalahti , Reelinkikuja 3 B",60.20956,24.65104
1388,"Espoo , Tapiola , Kalevanvainio 4A",60.175487,24.803185
1389,"Espoo , Suurpelto , Klariksentie 2",60.183715,24.741868
1390,"Espoo , Niittykumpu , Kappelirinne 4 A",60.172015,24.764398
1391,"Espoo , Niittykumpu , Haukilahdenkatu 1 A",60.172015,24.764398
1392,"Espoo , Otaniemi , Servinkuja 3",60.179189,24.828084
1393,"Espoo , Tapiola , Metsäpojankuja 7",60.175487,24.803185
1394,"Espoo , Suurpelto , Klariksentie 2",60.183715,24.741868
1395,"Espoo , Vermonniitty , Runoratsunkatu 1",60.20956,24.65104
1396,"Espoo , Vermonniitty , Runoratsunkatu 1",60.20956,24.65104
1397,"Espoo , Saunalahti , Tiimalasintie 6",60.167836,24.61437
1398,"Espoo , Matinkylä , Leenankuja 2 J",60.154515,24.740989
1399,"Espoo , Tuomarila , Kulovalkeantie 22 B",60.20749,24.684481
1400,"Espoo , Matinkylä , Kala-Matti 3 C",60.158317,24.738457
1401,"Espoo , Kilo , Vanharaide 1 B",60.217348,24.782505
1402,"Espoo , Tapiola , Elosalamantie 4 E",60.175487,24.803185
1403,"Espoo , Niittykumpu , Kappelirinne 4 A",60.172015,24.764398
1404,"Espoo , Laajalahti , Heinjoenpolku 2 A-F F",60.202584,24.80263
1405,"Espoo , Tapiola , Elosalamantie 2 E",60.175487,24.803185
1406,"Espoo , Karakallio , Kotkatie 6 L",60.229283,24.777225
1407,"Espoo , Tuomarila , Kulovalkeankuja 2 A",60.207886,24.684525
1408,"Espoo , Leppävaara , Bertel Jungin aukio 4 B",60.22063,24.809466
1409,"Espoo , Soukka , Alakartanontie 13 B",60.136829,24.671513
1410,"Espoo , Niittykumpu , Kappelirinne 4 A",60.172015,24.764398
1411,"Espoo , Leppävaara , Rummunlyöjänkatu 11 D",60.22063,24.809466
1412,"Espoo , Leppävaara , Zanseninkuja 6 A",60.22063,24.809466
1413,"Espoo , Tapiola , Elosalamantie 2 E",60.175487,24.803185
1414,"Espoo , Suurpelto , Likusterikatu 1 D",60.191225,24.741424
1415,"Espoo , Kivenlahti , Aalto 4 A",60.15724,24.641398
1416,"Espoo , Karakallio , Kotkatie 6 F",60.229283,24.777225
1417,"Espoo , Nöykkiö , Eestintaival 3 B",60.170304,24.675417
1418,"Espoo , Tapiola , Elosalamantie 4 F",60.175487,24.803185
1419,"Espoo , Rastaspuisto , Tähtimötie 2 B",60.23183,24.779937
1420,"Espoo , Niittykumpu , Niittymaantie 1 H",60.172015,24.764398
1421,"Espoo , Tapiola , Elosalamantie 4 G",60.175487,24.803185
1422,"Espoo , Kauklahti , Hansatie 4 H",60.184653,24.601151
1423,"Espoo , Kauklahti , Hansatie 4 K",60.184653,24.601151
1424,"Espoo , Matinkylä , Matinkatu 10 E",61.326729,22.156948
1425,"Espoo , Matinkylä , Matinniitynkuja 6 B",60.15889,24.743519
1426,"Espoo , Leppävaara , Porarinkatu 2 F",60.22063,24.809466
1427,"Espoo , Niittykumpu , Merituulentie 38 A",60.172015,24.764398
1428,"Espoo , Matinkylä , Kala-Matti 3 C",60.158317,24.738457
1429,"Espoo , Tuomarila , Kulovalkeankuja 2 A",60.207886,24.684525
1430,"Espoo , Niittykumpu , Kappelirinne 4 A",60.172015,24.764398
1431,"Espoo , Suurpelto , Henttaan puistokatu 6 A",60.188217,24.741974
1432,"Espoo , Lintuvaara , Kiskottajankuja 4 D",60.230423,24.815323
1433,"Espoo , Soukka , Soukankuja 4 B",60.13853,24.673247
1434,"Espoo , Karakallio , Kotkatie 6 G",60.229283,24.777225
1435,"Espoo , Tapiola , Elosalamantie 4 H",60.175487,24.803185
1436,"Espoo , Suurpelto , Henttaan puistokatu 6 A",60.188217,24.741974
1437,"Espoo , Matinkylä , Matinkatu 10 G",61.326729,22.156948
1438,"Espoo , Matinkylä , Matinkatu 10 G",61.326729,22.156948
1439,"Espoo , Suurpelto , Likusterikatu 1 D",60.191225,24.741424
1440,"Espoo , Niittykumpu , Kappelirinne 4 B",60.172015,24.764398
1441,"Espoo , Suurpelto , Likusterikatu 1 D",60.191225,24.741424
1442,"Espoo , Suurpelto , Henttaan puistokatu 8 C",60.188565,24.741841
1443,"Espoo , Niittykumpu , Kappelirinne 4 A",60.172015,24.764398
1444,"Espoo , Kivenlahti , Aalto 4 A",60.15724,24.641398
1445,"Espoo , Soukka , Soukankaari 13 E",60.141209,24.66778
1446,"Espoo , Tapiola , Kaskenkaatajantie 5 B",60.175487,24.803185
1447,"Espoo , Leppävaara , Bertel Jungin aukio 4 A",60.22063,24.809466
1448,"Espoo , Matinkylä , Kala-Matti 3 C",60.158317,24.738457
1449,"Espoo , Soukka , Soukankuja 4 B",60.13853,24.673247
1450,"Espoo , Tapiola , Elosalamantie 4 B",60.175487,24.803185
1451,"Espoo , Suurpelto , Henttaan puistokatu 8 A",60.188565,24.741841
1452,"Espoo , Karakallio , Kotkatie 6 H",60.229283,24.777225
1453,"Espoo , Niittykumpu , Kappelirinne 4 B",60.172015,24.764398
1454,"Espoo , Karakallio , Kotkatie 6 D",60.229283,24.777225
1455,"Espoo , Soukka , Soukankuja 4 A",60.13853,24.673247
1456,"Espoo , Niittykumpu , Kappelirinne 4 B",60.172015,24.764398
1457,"Espoo , Leppävaara , Perkkaankuja 3 A",60.22063,24.809466
1458,"Espoo , Matinkylä , Matinkatu 10 D",61.326729,22.156948
1459,"Espoo , Niittykumpu , Kappelirinne 4 B",60.172015,24.764398
1460,"Espoo , Soukka , Kaskivuorenkuja 3 C",60.140076,24.665627
1461,"Espoo , Matinkylä , Matinniitynkuja 8 B",60.159055,24.742541
1462,"Espoo , Soukka , Kaskivuorenkuja 3 A",60.140076,24.665627
1463,"Espoo , Leppävaara , Rummunlyöjänkatu 11 D",60.22063,24.809466
1464,"Espoo , Saunalahti , Magneettikatu 8 A",60.169519,24.617079
1465,"Espoo , Olari , Kuunsirppi 6 A",60.167557,24.735159
1466,"Espoo , Soukka , Alakartanontie 4 A",60.13667,24.674784
1467,"Espoo , Lintuvaara , Lintukorvenkuja 1",60.231084,24.804731
1468,"Espoo , Karakallio , Kotkatie 6 A",60.229283,24.777225
1469,"Espoo , Matinkylä , Matinkatu 10 F",61.326729,22.156948
1470,"Espoo , Karakallio , Kotkatie 6 E",60.229283,24.777225
1471,"Espoo , Niittykumpu , Merituulentie 38 A",60.172015,24.764398
1472,"Espoo , Laajalahti , Heinjoenpolku 2 K-O N",60.20956,24.65104
1473,"Espoo , Leppävaara , Perkkaankuja 3 D",60.22063,24.809466
1474,"Espoo , Kivenlahti , Aalto 4 D",60.15724,24.641398
1475,"Espoo , Viherlaakso , Viherlaaksonranta 7 G",60.228216,24.731438
1476,"Espoo , Tuomarila , Kulovalkeankuja 2 B",60.207886,24.684525
1477,"Espoo , Soukka , Soukankaari 11 A",60.140563,24.668295
1478,"Espoo , Niittykumpu , Kappelirinne 4 A",60.172015,24.764398
1479,"Espoo , Karakallio , Kotkatie 6 C",60.229283,24.777225
1480,"Espoo , Nöykkiö , Eestintaival 3 D",60.170304,24.675417
1481,"Espoo , Suurpelto , Henttaan puistokatu 6 A",60.188217,24.741974
1482,"Espoo , Laajalahti , Heinjoenpolku 2 P-Y X",60.20956,24.65104
1483,"Espoo , Laajalahti , Heinjoenpolku 2 P-Y T",60.20956,24.65104
1484,"Espoo , Karakallio , Kotkatie 6 F",60.229283,24.777225
1485,"Espoo , Soukka , Alakartanontie 4 A",60.13667,24.674784
1486,"Espoo , Nöykkiö , Eestintaival 3 E",60.170304,24.675417
1487,"Espoo , Matinkylä , Kala-Matti 3 B",60.158317,24.738457
1488,"Espoo , Niittykumpu , Kappelirinne 4 B",60.172015,24.764398
1489,"Espoo , Soukka , Soukankaari 11 E",60.140563,24.668295
1490,"Espoo , Niittykumpu , Kappelirinne 4 A",60.172015,24.764398
1491,"Espoo , Soukka , Alakartanontie 13 F",60.136829,24.671513
1492,"Espoo , Leppävaara , Runoratsunkatu 5 A",60.22063,24.809466
1493,"Espoo , Karakallio , Kotkatie 6 I",60.229283,24.777225
1494,"Espoo , Leppävaara , Kyyhkysmäki 9 B",60.22063,24.809466
1495,"Espoo , Niittykumpu , Kappelirinne 4 B",60.172015,24.764398
1496,"Espoo , Matinkylä , Kala-Matti 3 A",60.158317,24.738457
1497,"Espoo , Kilo , Vanharaide 1 B",60.217348,24.782505
1498,"Espoo , Kilo , Ruotutorppa 8 C",60.218008,24.777929
1499,"Espoo , Viherlaakso , Viherlaaksonranta 7 E",60.228216,24.731438
1500,"Espoo , Matinkylä , Matinraitti 11 C",60.157609,24.745408
1501,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
1502,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
1503,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
1504,"Espoo , Suurpelto , Klariksentie 6",60.182659,24.741057
1505,"Espoo , Tapiola , Hakakuja 2 C42",60.175487,24.803185
1506,"Espoo , Tapiola , Pohjantie 2",60.175487,24.803185
1507,"Espoo , Saunalahti , Linjaloistonkatu 7 A",60.20956,24.65104
1508,"Espoo , Suurpelto , Piilipuuntie 1D",60.184587,24.741916
1509,"Espoo , Olari , Piispanportti 9",60.167557,24.735159
1510,"Espoo , Ymmersta , Ullanmäentie 12",60.206511,24.708807
1511,"Espoo , Suurpelto , Piilipuuntie 1B",60.184587,24.741916
1512,"Espoo , Suurpelto , Piilipuuntie 1A",60.184587,24.741916
